song_id,song_title,artist_id,artist_name,song_year_combined,song_decade_combined,lyrics,Annotators,is_care,is_harm,is_fairness,is_cheating,is_loyalty,is_betrayal,is_authority,is_subversion,is_purity,is_degradation
5714ded525ac0d8aee463d46,Last Song,56d84ab853a7ddfc01f97749,John Entwistle,1996,1990,"I go where the music takes me
A turn the music takes me home
She knows she can never shake me
The longest love I've ever known
Now I can't stop, stop living this life
One note at a time, the words you speak begin to rhyme
Just one more song one more time
This is the last song, this is the last song
I go where the music takes me
A turn the music takes me home
She took this kid from the last gig
And put a man a super door
Now I can't stop, I never want to stop
Stop playing
I'm alive I'm the survivor
Still standing where giants have stood
They're bleeding now
If only they could
You think not enough to wake the dead
Maybe they would
Home is where the music takes me
This is where the music takes me home
Home is where the music takes me
She 's a hard mistress
She never lets you go
Now you can't stop
Stop living your life
One note at a time
This is the end of the line
We are out of song we are out of time
It's time to say good night
We wish you all good night
This is the last song
This is where the music takes me home
This is the last song
We wish you all good night
Good night.","annotator_x, anotator_y",1,0,0,0,0,0,0,0,0,0
5714dec925ac0d8aee3d28de,Who's Cheatin' Who,56d80f5a53a7ddfc01f92284,Charly McClain,1980,1980,"Everywhere you look, you can write a book,
On the trouble with a woman an' a man.
But you cannot impose, you can't stick your nose,
Into somethin' that you don't understand.

Still you wonder:
Who's cheatin' who an' who's bein' true?
Who don't even care anymore?
It makes you wonder:
Who's doin' right by someone tonight,
An' whose car is parked next door?

I thought I knew him well; I really coudn't tell,
That he had another lover on his mind.
You see, it felt so right when he held me tight,
How could I be so blind?

But still you wonder:
Who's cheatin' who an' who's bein' true?
Who don't even care anymore?
It makes you wonder:
Who's doin' right by someone tonight,
An' whose car is parked next door?

A heart is on the line each an' every time,
Love is stolen in the shadows of the night.
Though it's wrong all along, it keeps goin' on,
As long as they keep out of sight.

But still you wonder:
Who's cheatin' who an' who's bein' true?
Who don't even care anymore?
It makes you wonder:
Who's doin' right by someone tonight,
An' whose car is parked next door?

Still you wonder:
Who's cheatin' who an' who's bein' true?
Who don't even care anymore?
It makes you wonder:
Who's doin' right by someone tonight,
An' whose car is parked next door?

Still you wonder:
Who's cheatin' who an' who's bein' true?
Who don't even care anymore?
It makes you wonder:
Who's doin' right by someone tonight,
An' whose car is parked next door?","annotator_x, anotator_y",0,0,0,1,0,1,0,0,0,0
5714dec325ac0d8aee382f99,Hollowpoint,56d7eb2e26a8a3040c686a7a,ABK,2003,2000,"(Two separate worlds, opposites, yet alike in so many many ways. Both these
worlds are engaged in an eternal war with each other. The war of good vs evil,
which is which you decide. Only one thing will outlast both armies, only one
thing will survive in the end. And that special magical little item, is that
of which we call the hollow tipped bullet)
Sit back and let me take you into the mind of a killa
Dark carnival, psychopathic wig splitta (anybody!)
Mood changes, time to rearrange
So love a dinosaur that you can't tame
I bring pain, what you think I'm playing a game
Detroit is my home, Eastside's what I claim
F**k a balla, I represent the 313
With Tek 9's and green trees, it's a luxury
This how it is and I ain't changing for shit
F**k the earth, mean mugging, waiting for someone to trip
I'm sick and tired of f**king waiting for you wanna be
Thugs to quit, that's why I keep it underground
And drop the killa shit, for juggalos that keep it real non-stop
Keep away from juggahos till I load up my glock
Cause in Detroit we got mothaf**king problems
And all the gunplay that you hear is my homies trying to solve them
(Chorus)
You can't tell me anything, hollow points control the game
I can tell you, watch the trigger, things will never be the same
You can't tell me anything, hollow points control the game
I can tell you, watch the trigger, things will never be the same
I gotta brand new Tek, that I'm dieing to use
Play games with this killa and your destined to lose
Mental stress, keeping me alive
Sniffing lines of gunpowder to start off the night
Curbside gangbanging with some mark ass bitches
Gunsmoke from bullet holes leaves you dead in the ditches
I'm just an average individual, street slanging convict
Pocket full of bullets, ready to use them up quick
You ask my name (ABK!), you know the game ain't changed
Labeled as a killa, busting caps all the same
As any other mothaf**ka with a piece, and a little bit of attitude
Running through the streets, acting rude
So hate if you want to, but I'ma keep my focus
And continue with the magic that I practiced with the Lotus (LOTUS!)
Psychopathic, and I'm down for life, and anyone who dissagree
Let these hollow points change ya mind!
(Chorus)
You can't tell me anything, hollow points control the game
I can tell you, watch the trigger, things will never be the same
You can't tell me anything, hollow points control the game
I can tell you, watch the trigger, things will never be the same
I feel the urge to murder, theres no need to cure me
Seven lives, under the light, at night, I'm filled with fury
Is it true that the people who you hang with, rub off?
Is that why me and Violent J love cutting bitches heads off?
Imagine everytime you woke up, you was getting choked up
And had to grab a shank and slit a throat up
The types of shit most people call unreal
But its the thing that makes you feel, the way to deal, is just to kill
Crazy, ballistic, cause my head is a train
With the empty f**king wallet so there's so much to gain
If I appeal to you, do you think I keep it real with you?
Turn my back and let my hollow points drill into you
What type of person do you think that I am?
Because we had a conversation and afterwards we shook hands (How ya doing?
What's up?)
Don't get it in your head that I would never hurt you
Cause the ones that getting shot are the ones that deserve to
(Chorus)
You can't tell me anything, hollow points control the game
I can tell you, watch the trigger, things will never be the same
You can't tell me anything, hollow points control the game
I can tell you, watch the trigger, things will never be the same","annotator_x, anotator_y",0,1,0,0,0,0,0,0,0,0
5714dee825ac0d8aee544a5d,Rainy Day In June,56d98074cc2ddd0c0f6bd003,The Kinks,1966,1960,"A misty shadow spread it's wings
And covered all the ground
And even though the sun was out
The rain came pouring down

And all the light had disappeared
And faded in the gloom
There was no hope, no reasoning
This rainy day in june

The eagle spread it's mighty wings
And pounced upon it's pray
And all the skies, so brilliant blue
Turned suddenly to grey

The cherished things are perishing
And buried in their tomb
There is no hope, no reasoning
This rainy day in june

And everybody felt the rain
Everybody felt the rain
Everybody felt the rain
Everybody felt the rain

The demon stretched it's crinkled hand
And snatched a butterfly
The elves and gnomes were hunched in fear
Too terrified to cry

The reckoning was beckoning
They're living to their doom
There was no hope, no reasoning
This rainy day in june

And everybody felt the rain
Everybody felt the rain
Everybody felt the rain
Everybody felt the rain","annotator_x, anotator_y",0,1,0,0,0,0,0,0,0,0
5714decc25ac0d8aee3f23b4,Forced To Live,56d81d0d53a7ddfc01f9354c,Debbie Harry,2009,2000,"That's the deal.
Forced to live!
You're on the wheel.
Forced to live!
That's the deal.
Forced to live!
Deal the wheel.
Forced to live!
I see you.
Forced to live!
Wheel and deal.
Forced to live!

Don't wanna leave you in the lurch.
You look like a vulture on a perch.

Carry on.
Forced to live!
Carry on.
Forced to live!

Don't wanna leave you up a tree.
Ain't gonna leave you hanging, see?
I see you carry on.
I see you carry on.

Won't you take a walk with me.
We could go for miles.
Don't step on the chalk marks.
Keep your streety feet in style.

Keep moving!
Forced to live!
Keep moving!
Forced to live!
Trying for sympathy.
Crying you're forced to be.

I see you're crying yourself to church.
I see that vulture on the perch.

Keep moving!
Forced to live!
Keep moving!
Forced to live!

Don't wanna leave you up a tree.
Ain't gonna leave you hanging, see?



That's's the deal.
Forced to live!
You're on the wheel.
Forced to live!

Won't you take a walk with me.
We could go for miles.
Don't step on the chalk marks.
Keep your streety feet in style.

Keep moving!
Forced to live!
Keep moving!
Forced to live!

Trying for sympathy.
Crying you're forced to be.

Man's inhumanity to man's inhumanity to man's inhumanity to man's inhumanity.

That's the deal.
Forced to live!
You're on the wheel.
Forced to live!
That's the deal.
Forced to live!
Deal the wheel.
Forced to live!

I see you carrying yourself to church.
You see that vulture on a perch?
Keep moving!
Forced to live!
Keep moving!
Forced to live!

I don't want the future bag.
That vulture is a f**king drag.
Trying for sympathy.
Crying you're forced to be.

Won't you take a walk with me.
We could go for miles.
Don't step on the chalk marks.
Keep your streety feet in style.
Forced to live!","annotator_x, anotator_y",0,0,0,0,0,0,0,1,0,0
5714deea25ac0d8aee56007c,Lift Ya Glass,56d98b42cc2ddd0c0f6bdf6e,Tragedy Khadafi,2008,2000,"(feat. Imam T.H.U.G.)

[Intro:]

Let me ask you a question: Have you ever been shackled on a bus?
Are you afraid to die? Most of y'all niggas never did bids. Your hands
Never got dirty. Me, myself, I'm a thug - and I live and die for this
Shit. 25 To Life - the entity - forever and ever. Yo...

[Imam T.H.U.G.:]

Yo, they label us bastards
Raised in pen maxes
Hydro - blow 'til I burn in platinum ashes
Make it hard for niggas who blast, try and get at this
Two-Five - flooded with thugs in black mas'es
Station me ?, pants sag, divine masters
Comin' with drugs - o.d., your brain's captured
See my life condemned to weed and chrome biscuits
Ghetto sheist' fake emcees and crack infants
Murder one - killer disease my life sentence
Exit one - enter with truth, combined vengeance
Who'd ever think - we could blow and be spectacular?
Thug blazin' my gun, still comin' after ya
Tackle ya - bent, I snatch you out the Acura
Or Lex' bubble - scuffle, rise when you tumble
Bloodsucker - won't be sweet when mine's touch ya
Now pass that - lyrically strapped, attack that

[Chorus x2:]
Yo, black gloves, black mask
Sit at the table like the Maffia and life ya glass
When it's time to go to war, who be the first to blast?
Real niggas shoot first and ask questions last

[Tragedy Khadafi:]
Yo, my last days on the Earth, bury me in the Bridge
My worst fear is a stray bullet killin' a kid
Born and raised where the fiends live
My pops did a state bid
All my niggas is locked and full of hatred
We can't make it
Caught in the beast, tied naked
That's why I spit immortal thug shit on every record
It's thug apparel
Resurrect the crime pharaoh
My thoughts travel
Like hollow tips through the barrel
It's all official
I hold a laser beam tryin' to hit you
My team died and came back, that's how we come to get you
My Arab missile penetratin' through your body tissue
Kidnap your wife and your kids - make it a foul issue
Cime rate, violate, guerrilla mind state
We all tryin' to escape - clappin' at the jakes(pap)
The holy wars - my soul be inside of yours
For all my niggas who brawl - locked behind the walls
For all my niggas who brawl - locked behind the walls

[Chorus x2]

Yo, yo
My life every day livin' Henney and weed
I know I need to slow down my speed
The police break me off with somethin' I don't need
Have me caught up in the law 'til I'm forced to bleed
My niggas fall on the floor and give Allah they plea
While this black cloud follows everywhere I be
Have me scared up in the mirror at the man I see
Flip constantly - 'cause my lady killed my seed
Took his life - 'fore he even had a chance to breathe
Said she killed him 'cause she didn't want him growin' like me
Like the Godfather Part III as far as I see
Try to stop me? I thought we had love, acqui
Older niggas comin' home, younger niggas get stuck
It's like - havin' weed and not havin' a dutch
Type fucked up - knowin' that you could get bucked
Leave the 'hood, try to come back, and then get stuck
Leave the 'hood, try to come back, and then get stuck

[Chorus x2]

My friend is losing his mind... for fear of going insane
My friend is losing his mind... for fear of going insane
My friend is losing his mind... for fear of going insane
My friend is losing his mind... for fear","annotator_x, anotator_y",0,1,0,0,0,0,1,0,0,0
5714dec525ac0d8aee39ba3e,Jubilation,56d7f9e453a7ddfc01f90308,Anything Box,1990,1990,"Every time I close my eyes
I hide behind the blackened lies
That follow me
Throughout my history

The lives I've touched, the things I've done
The things I know will never come
Get washed away
In my happiness

And, oh
When you feel stranded
Don't take for granted
This thing called life
And, oh
When you feel stranded
Don't take for granted
This thing called life

Moving on was hard to do
To leave the things that I once knew
Childhood is the one thing
That won't come back to me

How can I sit idly by
Watching all these hours denied?
My name is all I have
For an offering

And, oh
When you feel stranded
Don't take for granted
This thing called life
And, oh
When you feel stranded
Don't take for granted
This thing called life

Built up walls that crumbled down
People marched and stood their ground
I saw it happen
It was part of me

And, oh
When you feel stranded
Don't take for granted
This thing called life
And, oh
When you feel stranded
Don't take for granted
This thing called life

(Oh) don't take for granted
(Oh) don't take for granted
(Oh) don't take for granted
(Oh) don't take for granted
(Oh) don't take for granted
(Oh) don't take for granted
(Oh) don't take for granted
(Oh) don't take for granted","annotator_x, anotator_y",1,0,0,0,0,0,0,1,0,0
5714deea25ac0d8aee55eca0,Home On The Range (Cherokee Edition),56d98ab3cc2ddd0c0f6bdeb8,Tori Amos,2006,2000,"Oh give me a home
Where the buffalos roam
And the deer and the antelope play
Where seldom is heard
A discouraging word
And the skies are not cloudy all day

Home
Home on the range
Where the deer and the antelope play
Where seldom is heard
A discouraging word
And skies are not cloudy all day

Well, Jackson made deals
A thief down to his heels
Hello Trail of Tears
The Smokies could hide
A Cherokee bride
Her brave was shot yesterday

Home
Home on the range
Where the deer and the antelope play
Where seldom is heard
A discouraging word
And skies are not cloudy all day

We know it's not Caroline
Your home is your home
The range may be fine
For some but not in my eyes

Home
Home on the range
The smokies always hide
A cherokee bride
But in her eyes
We know it's not Caroline

America
America
Who discovered your ass?
The white man came
""This land is my land
This is your land"" they sang

Home
Home on the range
Where the deer and the antelope play
Where seldom is heard
A discouraging word
And the skies are not cloudy all day
And the skies are not cloudy all day
And the skies are not cloudy all day","annotator_x, anotator_y",0,0,0,0,0,1,0,0,1,0
5714deea25ac0d8aee55c8d7,Black Magic Gun,56d989cfcc2ddd0c0f6bdd5a,Tom Rush,1974,1970,"Berry

I was on the south road
Headed for Savannah
I was tired of being poor
Didn't suit me anymore
I'd sung up all the songs you dream on
Trying to stay ahead
The dollar I had left to live on
I'd drank it down instead
When I run up on this stranger in the dirt
and he looked like some unfinished dirty work
He was barely breathing
Wasn't nothing left to say
I helped myself and took his gun
He was dying anyway

I was down in Texas
Barely two months later
I had found myself a name
I had stumbled into fame
I shot a man from Louisiana
with the strangers gun
He never even cleared his leather
before the shot had run
And I'd never shot a six-gun in my life
So it's strange to me
How I could take a life
Now they're telling me I'm faster
Than any living man
It must have been black magic
I was holding in my hand

If I take it off they'll shoot me down
If I wear it someone dies
The devil made that deadly thing
You know I do not lie
I don't believe in fortune
I do believe in sin
It must have been black magic
In that gun that done him in

I was riding across the border
Just outside Durango
When a bullet split the night
Off behind me to my right
I never saw the coward's face
I never got no plan
I tried to get a shot off
I never got the chance
And the pain was like no pain I'd ever known
So I was satisfied I'd die alone
I was barely breathing
Wasn't nothing to be said
He helped his self and stole my gun
and left me there for dead","annotator_x, anotator_y",0,1,0,0,0,0,0,0,0,1
5714deda25ac0d8aee498b7a,More Than A Girl,56d85fde53a7ddfc01f9964a,Lyfe Jennings,2006,2000,"Lovely as summertime
Always been a friend of mine
Slicker than banana peels
Cooler than three pair of high heels
You'll always be the highlight of my life
Loved you like I love my fellas on the block
More valuable than Coca-Cola stock,whoa
If I had my way, this love will never stop
You're the only one that matters
Since i lost my pops
Girl you are...

Chorus...
More than a girl
More than a friend
Someone i can depend on
'Til the end
Most folks talk about me 'cause
They dont see what we see
Its the difference between


hating and loving me

Wonderful like a newborn baby's smile
Amazing like being baptized in the Nile
Put me in and press rewind
Do that to me one more time
You will always be the highlight of my life
More alive than Biggie and Pac
Stronger than a pair of granddaddy's old socks
If i had my way, this love will never stop
Don't ever worry about me leaving
'cause i'm satisfied with what I've got

Chorus

More than a girl, More than a girl, More than a girl, you are my friend
Do that again, Do that again, Do that again, girl dont stop yet
Just wanna touch you, To thank you, To love you, for what you've given
You will always be my girl
And i will always be your man","annotator_x, anotator_y",1,0,0,0,1,0,0,0,0,0
5714dee325ac0d8aee508175,Animal Song,56d96875cc2ddd0c0f6bac65,Savage Garden,1999,1990,"When superstars and cannonballs are running through your head
A television freak show cops and robbers everywhere
Subway makes me nervous people pushing me too far
I've got to break away
So take my hand now

Chorus
'cause I want to live like animals
Careless and free like animals
I want to live
I want to run through the jungle
The wind in my hair and the sand at my feet

I've been having difficulties keeping to myself
Feelings and emotions better left up on the shelf
Animals and children tell the truth they never lie
Which one is more human
There's a thought now you decide

Compassion in the jungle
Compassion in your hands yeah
Would you like to make a run for it


Would you like to take my hand yeah

Chorus

Sometimes this life can get you down
It's so confusing
There's so many rules to follow
And I feel it
'cause I just run away in my mind

Superstars and cannonballs running through your head
Television freak show cops and robbers everywhere
Animals and children tell the truth they never lie
Which one is more human
There's a thought now you decide

Compassion in the jungle
Compassion in your hands yeah
Would you like to make a run for it
Would you like to take my hand yeah

Repeat chorus to fade","annotator_x, anotator_y",1,0,1,0,0,0,0,0,1,0
5714ded625ac0d8aee46f170,Love Me,56d84f3253a7ddfc01f97d06,Justin Bieber,2009,2000,"Oh oh, oh oh
It's JB (JB)

My friends say I'm a fool to think
That you're the one for me
I guess I'm just a sucker for love
Cause honestly the truth is that
You know I'm never leaving
Cause you're my angel sent from above

Baby you can do no wrong
My money is yours
Give you little more because I love ya, love ya
With me, girl, is where you belong
Just stay right here
I promise my dear I'll put nothing above ya
Above ya

Love me, Love me
Say that you love me
Fool me, fool me
Oh how you do me
Kiss me, kiss me
Say that you miss me
Tell me what I wanna hear
Tell me you love me

Love me, love me
Say that you love me
Fool me, fool me
Oh how you do me
Kiss me, kiss me
Say that you miss me
Tell me what I wanna hear
Tell me you love me

People try to tell me
But I still refuse to listen
'Cause they don't get to spend time with you
A minute with you is worth more than
A thousand days without your love, oh your love

Baby you can do no wrong
My money is yours
Give you little more because I love ya, love ya
With me, girl, is where you belong (belong)
Just stay right here
I promise my dear I'll put nothing above ya
Above ya

Love me, love me
Say that you love me
Fool me, fool me
Oh how you do me
Kiss me, kiss me
Say that you miss me
Tell me what I wanna hear
Tell me you love me

Love me, love me
Say that you love me
Fool me, fool me
Oh how you do me
Kiss me, kiss me
Say that you miss me
Tell me what I wanna hear
Tell me you love me

My heart is blind but I don't care
'Cause when I'm with you everything has disappeared
And every time I hold you near
I never wanna let you go, oh

Love me, Love me
Say that you love me
Fool me, fool me
Oh how you do me
Kiss me, kiss me
Say that you miss me
Tell me what I wanna hear
Tell me you love me

Love me, love me
Say that you love me
Fool me, fool me
Oh how you do me
Kiss me, kiss me
Say that you miss me
Tell me what I wanna hear
Tell me you love me","annotator_x, anotator_y",1,0,0,0,1,0,0,0,0,0
5714dedb25ac0d8aee4a28c9,Johnny Was A Rebel,56d9391ace06f50c0fed80b1,Mark Collie,1991,1990,"Johnny came home in '67 to a little bit less than a heroe's welcome
Guns of war ringing in his head I wonder what he must have thought
Johnny was a rebel alright it was in his blood like fire in his eyes
About the things some people said

Believin' that freedom was well worth keeping alive
Johnny was a rebel alright he knew where to stand and where to fight
Believin' that freedom was well worth keeping alive

Johnny was a rebel alright
He used to ride that Harley through the hollows and the hills
Blow through town standing on one wheel
Long hair flyin' like a sheet in the wind I knew he never would fit in
In the old hometown again

Yeah Johnny was a rebel alright...

That night out on the courthouse yard behind the civil defense and the
national guard
I saw an angry mob get out of hand I saw Johnny take a bullet for another man

It seems like a waste when I look back today but I guess it's like he used to
say
Johnny died young like the good often do fightin' for right in the struggle of
truth
Our freedom's only worth as much as we're all willing to pay

Johnny was a rebel alright Johnny was a rebel alright yes he was
Johnny was a rebel alright yes he was Johnny was a rebel alright yes he was","annotator_x, anotator_y",0,0,0,0,1,0,0,1,0,0
5714deea25ac0d8aee55abaa,Something In My Heart,56d98925cc2ddd0c0f6bdc6e,TKA,1990,1990,"I just don't know what this feeling is,
It's such a funny feeling
I know I never felt, this way before
And every time I'm near you,
My fantasies just seem to take control
And each day I'm with you,
The fire inside me grows and grows

And when I hold you in my arms
I feel so strong inside
You have become such a part of me,
Your love just won't set me free because

(chorus)
There's something in my heart
(Something in my heart)
Is telling me you are the one
Something in my heart
(Something in my heart)
Is telling me you are the one I need

I just can't go on, pretending I'm not in love
Each day of my life, and each of every minute
You're the one I'm thinking of,
And when we're alone nothing else
Matters but you and me,
And I know together come what may
We can face anything

And when I hold you in my arms
I feel so strong inside
You have become, such a part of me
Your love just won't set me free because

(chorus)
There's something in my heart
(Something in my heart)
Is telling me you are the one
Something in my heart
(Something in my heart)
Is telling me, you are the one I need!

And when I hold you in my arms
I feel so strong inside,
You have become, such a part of me
I can't no longer hide.....

(chorus)
There's something in my heart
(Something in my heart)
Is telling me you are the one
Something in my heart
(Something in my heart)
Is telling me, you are the one I need!

(repeat chorus)","annotator_x, anotator_y",1,0,0,0,0,0,0,0,0,0
5714dede25ac0d8aee4c6775,Feel Like I'm In Love,56d94e5fcc2ddd0c0f6b8635,Nicole C. Mullen,2008,2000,"You say, ""I dont look at you, the same way that I used to.""
I say, ""I just want romance, like this novel in my head.""
You say, ""Baby, now you know you can't believe, every little thing you read""
And I say, ""Yeah I know it's make believe, but the feelings can be achieved.""
""So tell me what I can do girl, to let you know my love is true.""
And I say, ""There's only one thing that I want:
I wanna feel like I'm in love (with you),
Wanna sing like I'm in love (with you),
Wanna dance like I'm in love (with you),
Take a chance like I'm in love (with you).""

Say I dont smile at you the same way that I used to,
I say I just wanna know, how much you love me Romeo.
Love me more then all the pretty girls you see, walk around on the TV
How about your favourite things, do you love me more then these?

""Tell me what I can do girl to let you know that my love is true""
And I say there's only one thing that I want,
Only one thing that I want,
Only one thing that I want,
I wanna feel like I'm in love (with you)
Wanna dance like I'm in love (with you)
Wanna smile like I'm in love (with you)
Romance like I'm in love (with you)

You know baby, now you know,
You cant believe my volume to reality,
Now it ain't make believe,
The feelings can be achieved,
And I'll show you what I'm gonna do
To let you know my love is true,
'cuz your the one thing that I want,
The one thing that I want,
The one thing that I want.

I wanna feel like I'm in love (with you)
I wanna sing like I'm in love (with you)
And I dance like I'm in love (with you)
Romance like I'm in love (with you)
And I sing like I'm in love (with you)
Do this thing like I'm in love (with you)
I smile like I'm in love (with you)
Gunna stop 'cuz I'm in love (with you)

OH!
With you x 4","annotator_x, anotator_y",1,0,1,0,0,0,0,0,0,0
5714ded725ac0d8aee47b90c,Who Do You Think That You're Fuckin Wit,56d8546353a7ddfc01f984f5,Knightowl,1998,1990,"(Knightowl (Talkin))
Hey what's up you fuckin bitch
Now look at your sorry punk ass
(car screechin off)
I'd like to dedicate this song
To all them punk mothafuckas
That be talking shit
Even though they know
They ain't bout a god damn thing
Fuck you and fuck all those that surround you
You weak ass little bitch
And to all those mothafuckas that don't like
What I speak, choke on a fat ass dick
And to those that wanna step to my boy Chris Gunn
Watch that ass mothafucka

(Knightowl)
Fool think about who you fuck wit
You can't step to me
And get away with that bull mothafucka
Knightowl be the one to put a gat inside your mouth
I'll smoke that ass then head south
It's that criminal bringin all those putos drama
Bitch made niggas get broke like a ramma
I'ma put em in the house of pain
Without a brain it got blown out
Now it's mothafuckin lights out
So anybody that'll try to disrespect me
Best believe ain't nobody bad enough to thee
Not so nice, given a fuck about life
Roll that ass like some dice
You must pay the price
Nobody's able to bust things the way that I do
I got this for you and you're mothafuckin crew
A chrome fuckin peace that'll spit to the head
Lot's of mothafuckin lead, leavin all putos dead

(Chorus: Chris Gunn)
Who do you think
That you're fuckin wit
I'll put a bullet inside your dome
Who do you think
That you're fuckin wit
I'll never let you make it home

(Knightowl)
Second time around but you still think you're tough
You tried to call a bluff and to that you got snuffed
Life ain't nothin but a mothafuckin dream
Come try and battle, go ahead bring on the whole team
I'm the man that'll fight him, I out right em
Puttin my shit down for the mothafuckin brown
Puttin slugs in all you sons of bitches
Punks like you get dropped off wearing stiches
I don't fuck around, never play, never will
My intentions, you know be to kill
Anybody that'll wanna come try
This mothafuckin lokness
Eyeballs up on the scope and I'm focused
I never lost a battle and behind my own shadow
I'm fatal like a mothafuckin rattle
I stick and move to those that'll test
I bust them 38 slugs in your chest

(Chorus)

(Knightowl)
Poppa don't take no mess so call me daddy
I'll snatch a mothafucka right out his caddy
Then put a bullet in his dome
That shit be on, don't mad dog or look at me wrong
Cause I'ma put that ass inside a freezer
Direct to the morgue you'll be stiff as a board
So when I see that ass up close
You best run little bitch, I knows you's a snitch
You wanted to battle
But you become the fuckin victim
And not a damn thing changed as I ripped him
In two, what the fuck you gonna do about
When the gun's on my lap
And the demon's bustin caps
Run, just like that little bitch that you be
Stop tryin to be like me, I'm O.G.
You'll be unreliable, I'll be uncontrollable
All the shit I say is qouteable

(Chorus)
(2x)

(Chorus 2: Knightowl)
I don't think you wanna fuck around
With the mothafuckin Knightowl
Cause you might get smoked
I'll put you in plastic inside of a casket
Your mothafuckin face with a shotgun I blasted
(2x)

(Chris Gunn)
Who do you think
That you're fuckin wit","annotator_x, anotator_y",0,1,0,0,0,0,0,1,0,1
5714ded725ac0d8aee474fa1,Protect My Heart,56d851bd53a7ddfc01f980da,Kelis,2003,2000,"I gotta protect my heart
I gotta protect my heart

You were the heart of the spot
But you wouldn't tell me your name
You were like
Girl you ready or not
To dance the entire night away
You and I

Let me hold you girl, hold you girl
You were sayin'
Let me touch it girl
You were sayin'
Let me squeeze you girl, squeeze you girl
You turned me on
Let me... you girl

So when I first got here I knew already
I gotta protect my heart
And then you come change things, I knew that's unfair babe
I gotta protect my heart

The room is oh so hot
If you want more than that then walk away
I'm givin' it all I got
And at the same time tryin' to make ten

You were like
Let me hold you girl, hold you girl
You were sayin'
Let me touch it girl
You were sayin'
Let me squeeze you girl, squeeze you girl
You turned me on
Let me... you girl

So when I first got here I knew already
I gotta protect my heart
And then you come change things, I knew that's unfair babe
I gotta protect my heart
Never been touched by the way someone moves and that scares me
I gotta protect my heart
Never knew that you were comin', you should've prepared me
I gotta protect my heart

I just need ta
I walked away from the door
I could feel myself reversing
I never gave in before
See I guess that's what I've been
When you were like

Let me hold you girl, hold you girl
You were sayin'
Let me touch it girl
You were sayin'
Let me squeeze you girl, squeeze you girl
You turned me on
Let me... you girl

So when I first got here, I knew already
I gotta protect my heart
And then you come change things, I knew that's unfair babe
I gotta protect my heart
Never been touched by the way someone moves and that scares me
I gotta protect my heart
Never knew that you were comin', you should've prepared me
I gotta protect my heart

Break it down

See when I first got here I knew already
I gotta protect my heart
And then you come change things, I knew that's unfair babe
I gotta protect my heart
I gotta protect my heart
I gotta protect my heart","annotator_x, anotator_y",1,0,0,0,0,0,0,0,0,0
5714ded025ac0d8aee41f15e,World View,56d82ee153a7ddfc01f94f5f,Flame,2007,2000,"Yea, it's a lot of suffering going on in this world
A lot more than what we see in America
I think it's just healthy to be aware
So I want to take you with me
As we travel the globe
And see the problems and see the pain
And see our only hope
Is through Jesus Christ
To redeem our world, let's go

See it's more suffering in the world
Than we see on the streets
Open your eyes step away from MTV
See into CNN and see in the Middle East
Places like Iraq, Iran, the UAE
See the murder
The rape
Religions
The pain
The terror
The poverty diseases in the veins
See our desperate need for change as we travel the globe
And see our only hope is Jesus grabbing a soul
Look at Africa actually one of the places
Where 24 million people living with AIDS is
Where rape is half of the women experience violence
Orphans guerilla warfare break the silence
Vulnerable African children go hungry
While we in the states we waste money
12 years olds traded for sex
We need Jesus what type of suffering is next
Even Europe has problems
Think a place like Greece
Where they smuggle Cannabis and heroin from the Middle East
The assaults the car theft and drug offenses
Illicit drugs and rape exist
Though they can never rate with the USA
We number 1 on the list for most criminal cases
Though we living in the free land and free to vote
But yet we still slaves to sin?
Welcome to I-N-D-I-A
Where 63 out of a thousand children die before the age of 5
5.1 million people with AIDS alive
Mad pollution in the Asian sky
Millions of children live and they work and on the streets
One of the poorest countries that this world will ever see
And 10 million babies died from abortions in two decades
That's more of a reason for you to get saved
Look at China and see the way they treat the females
They drown them and poison them
I give you the details
It overwhelms me the magnitude of they sinning
When over 60 million babies never grow to be women
Violent crimes on the rise prostitution is rising
Drug addition plus they persecuting they Christians
The most populated country with 3 billion people
Needs to look up so they can see the point like a steeple
In Israel
Terrorism is real
Can't imagine the amounts of blood that gets spilled
Many people displaced from the bombs dropping
Judaism Christianity Islam's doctrine
Civil war taking place in the Holy land
While peoples homes getting crushed like a soda can
As the children sit and watch the crossfire
Other countries plead for peace to cease fire
Jamaica Wah Gwan
I guess I get to tell
15 percent of the people have sickle cell
In this third world where gang violence is
It's prevalent, it's evident all the Godlessness
The drug traffic ganja and cocaine
With so much cocaine you can skid on a slope main
But when Jesus Christ died recognize that hope came
So fight the sex trade and racism for sho main
See in Cuba people submerged in repression in fear
From 48 years Fiedel Castro is their Prime Minister Counsel of ministers
Also referred to as Premier
Prostitution is high and the crime is too
Can't express your ideas like you and I can do
In America democracy is what we're use to
But I'm just trying to remind you that
See it's more suffering in the world than we see on the streets
Open your eyes step away from MTV
Sin to sin in the sea in the Middle East
Places like Iraq, Iran, the UAE
See the murder
The rape
Religions
The pain
The terror
The poverty diseases in the veins
See our desperate need for change as we travel the globe
And see our only hope is Jesus grabbing a soul","annotator_x, anotator_y",0,1,0,0,0,0,0,0,0,1
